breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([ 888.17074841, -692.02099152, 1056.96025614])]","[array([-1.18146788,  0.11389338,  0.68869101,  1.01737412,  1.75921478,
       -0.22204208])]"
499,movel_fit,"[array([ 896.7946904 , -693.51982434, 1051.65855867])]","[array([-1.17584264,  0.12114428,  0.68540397,  1.01985993,  1.75342203,
       -0.22244812])]"
999,movel_fit,"[array([ 905.48214827, -695.03797143, 1046.38595455])]","[array([-1.17003164,  0.12825567,  0.68157714,  1.0218143 ,  1.7475065 ,
       -0.22318606])]"
1499,movel_fit,"[array([ 914.19866856, -696.56914489, 1041.16384313])]","[array([-1.16406143,  0.13519199,  0.67723098,  1.023223  ,  1.74148489,
       -0.22425358])]"
1999,movel_fit,"[array([ 922.94438043, -698.11283801, 1035.99227482])]","[array([-1.15793544,  0.14194745,  0.67237446,  1.02408257,  1.73535088,
       -0.22564924])]"
2499,movel_fit,"[array([ 931.71873916, -699.6682108 , 1030.87172653])]","[array([-1.15165675,  0.1485162 ,  0.66701774,  1.02438945,  1.72909887,
       -0.22737139])]"
2999,movel_fit,"[array([ 940.52141822, -701.23424609, 1025.8025497 ])]","[array([-1.14522756,  0.15489316,  0.66117189,  1.02414031,  1.72272344,
       -0.22941806])]"
3499,movel_fit,"[array([ 949.35147913, -702.80960237, 1020.78542769])]","[array([-1.13864988,  0.16107358,  0.65484955,  1.02333238,  1.71622013,
       -0.23178668])]"
3999,movel_fit,"[array([ 958.2096273 , -704.39301816, 1015.82007314])]","[array([-1.13192394,  0.16705471,  0.6480635 ,  1.02196356,  1.70958396,
       -0.23447451])]"
4499,movel_fit,"[array([ 967.09538673, -705.98281184, 1010.90681492])]","[array([-1.12505045,  0.17283403,  0.64082886,  1.02003295,  1.70281161,
       -0.23747775])]"
4999,movel_fit,"[array([ 976.00897068, -707.57722121, 1006.04550895])]","[array([-1.11802934,  0.17841066,  0.63316187,  1.01754107,  1.69590029,
       -0.2407918 ])]"
5499,movel_fit,"[array([ 984.95037036, -709.17424949, 1001.23601605])]","[array([-1.11086065,  0.18378498,  0.62508087,  1.01449049,  1.68884854,
       -0.24441082])]"
5999,movel_fit,"[array([ 993.91904478, -710.77162345,  996.47831837])]","[array([-1.10354502,  0.18895858,  0.61660682,  1.01088651,  1.68165671,
       -0.24832725])]"
6499,movel_fit,"[array([1002.91514598, -712.36703036,  991.77182106])]","[array([-1.09608297,  0.19393525,  0.60776238,  1.00673724,  1.67432616,
       -0.2525321 ])]"
6999,movel_fit,"[array([1011.93847646, -713.95795598,  987.11586594])]","[array([-1.08847596,  0.1987205 ,  0.598573  ,  1.00205453,  1.66686029,
       -0.25701428])]"
7499,movel_fit,"[array([1020.98859588, -715.54173551,  982.50961571])]","[array([-1.08072669,  0.20332179,  0.58906694,  0.99685454,  1.65926458,
       -0.26176035])]"
7999,movel_fit,"[array([1030.06461211, -717.1155578 ,  977.95209745])]","[array([-1.07283955,  0.20774867,  0.5792756 ,  0.99115843,  1.65154694,
       -0.26675418])]"
8499,movel_fit,"[array([1039.16715302, -718.67685286,  973.44116204])]","[array([-1.06481923,  0.21201375,  0.56923126,  0.98499154,  1.64371611,
       -0.27197789])]"
8999,movel_fit,"[array([1048.29360408, -720.22252977,  968.97578963])]","[array([-1.05667519,  0.21613061,  0.55897217,  0.97838696,  1.63578581,
       -0.277409  ])]"
