breakpoints,primitives,p_bp,q_bp
0,movej_fit,"[array([ 253.85985881, -522.0821053 ,  725.73736301])]","[array([-1.17987093, -0.27811698, -0.54800304,  1.11333505, -1.05301631,
        1.71585367])]"
499,movel_fit,"[array([ 261.0145994 , -512.05142529,  732.42051709])]","[array([-1.15829608, -0.2851513 , -0.54347193,  1.1146233 , -1.07846347,
        1.72394419])]"
999,movel_fit,"[array([ 268.13464661, -501.89752652,  739.01237251])]","[array([-1.13592651, -0.29195908, -0.53884798,  1.11728479, -1.10472622,
        1.73120372])]"
1499,movel_fit,"[array([ 275.20283919, -491.63265535,  745.48624642])]","[array([-1.11278939, -0.29855076, -0.53418338,  1.12130283, -1.13174922,
        1.73761363])]"
1999,movel_fit,"[array([ 282.21606502, -481.24914661,  751.82832418])]","[array([-1.08885482, -0.30493978, -0.52951517,  1.12667881, -1.15954543,
        1.74318456])]"
2499,movel_fit,"[array([ 289.1708499 , -470.73947342,  758.02413061])]","[array([-1.06408769, -0.31113247, -0.52487829,  1.1334171 , -1.18813509,
        1.74793668])]"
2999,movel_fit,"[array([ 296.06332699, -460.09631168,  764.05849451])]","[array([-1.03844737, -0.31712617, -0.52030533,  1.14152574, -1.21754543,
        1.7519021 ])]"
3499,movel_fit,"[array([ 302.88920077, -449.31262629,  769.91552008])]","[array([-1.01188857, -0.32290862, -0.51582718,  1.15101632, -1.24780941,
        1.75512555])]"
3999,movel_fit,"[array([ 309.6437062 , -438.38178146,  775.57856927])]","[array([-0.98436345, -0.32845898, -0.51147441,  1.16190277, -1.27896358,
        1.7576633 ])]"
4499,movel_fit,"[array([ 316.32156549, -427.29767571,  781.03026046])]","[array([-0.95582477, -0.33375009, -0.50727917,  1.17419923, -1.3110454 ,
        1.75958048])]"
4999,movel_fit,"[array([ 322.91694631, -416.05489966,  786.25248998])]","[array([-0.92622977, -0.33875133, -0.50327703,  1.18791698, -1.34409042,
        1.76094766])]"
5499,movel_fit,"[array([ 329.42342696, -404.64891236,  791.22648383])]","[array([-0.89554424, -0.3434316 , -0.49950843,  1.20306104, -1.37812967,
        1.76183735])]"
5999,movel_fit,"[array([ 335.83397536, -393.07622914,  795.93288673])]","[array([-0.86374623, -0.34776125, -0.49601926,  1.21962677, -1.41318756,
        1.76232164])]"
6499,movel_fit,"[array([ 342.14094902, -381.33461201,  800.35189528])]","[array([-0.830829  , -0.35171271, -0.49286029,  1.23759717, -1.44928017,
        1.76247177])]"
6999,movel_fit,"[array([ 348.33612286, -369.42325199,  804.46343986])]","[array([-0.79680298, -0.35525915, -0.49008562,  1.25694136, -1.48641375,
        1.76235995])]"
7499,movel_fit,"[array([ 354.41075035, -357.34293231,  808.24741732])]","[array([-0.76169676, -0.35837175, -0.48775024,  1.27761439, -1.52458285,
        1.76206353])]"
7999,movel_fit,"[array([ 360.35566074, -345.09616203,  811.68397305])]","[array([-0.72555765, -0.36101612, -0.48590737,  1.29955839, -1.56376749,
        1.76167035])]"
8499,movel_fit,"[array([ 366.161392  , -332.68727142,  814.75382641])]","[array([-0.68845201, -0.36314898, -0.48460596,  1.32270445, -1.60392916,
        1.76128407])]"
8999,movel_fit,"[array([ 371.81835494, -320.12246282,  817.43862932])]","[array([-0.65046595, -0.3647162 , -0.4838888 ,  1.34697485, -1.64500571,
        1.76102804])]"
9499,movel_fit,"[array([ 377.31702057, -307.40981396,  819.72134367])]","[array([-0.61170615, -0.36565275, -0.48379137,  1.37228501, -1.68690576,
        1.76104653])]"
9999,movel_fit,"[array([ 382.64811947, -294.55923363,  821.58661979])]","[array([-0.57230056, -0.36588473, -0.48434141,  1.39854508, -1.72950346,
        1.76150298])]"
10499,movel_fit,"[array([ 387.80284063, -281.58237155,  823.02115665])]","[array([-0.53239821, -0.36533284, -0.48555884,  1.42566117, -1.77263482,
        1.7625758 ])]"
10999,movel_fit,"[array([ 392.77301746, -268.49248572,  824.0140242 ])]","[array([-0.49216732, -0.36391641, -0.48745586,  1.45353693, -1.81609588,
        1.76445295])]"
11499,movel_fit,"[array([ 397.55129126, -255.30426988,  824.55693038])]","[array([-0.45179126, -0.36155662, -0.4900371 ,  1.48207571, -1.85964274,
        1.76732711])]"
11999,movel_fit,"[array([ 402.13124629, -242.03364204,  824.6444186 ])]","[array([-0.41146237, -0.35817826, -0.49329986,  1.51118395, -1.90299252,
        1.77139283])]"
12499,movel_fit,"[array([ 406.507516  , -228.69749327,  824.27398645])]","[array([-0.37137428, -0.35370974, -0.49723479,  1.54077487, -1.94582389,
        1.77684599])]"
12999,movel_fit,"[array([ 410.6758643 , -215.31339412,  823.44612109])]","[array([-0.33171396, -0.34808245, -0.50182737,  1.57077099, -1.98777619,
        1.78388391])]"
